symbol,fiscalDateEnding,reportType,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
RTX,2012-12-31,quarterly,USD,89409000000,29610000000,4819000000,4819000000,9537000000,11099000000,57653000000,8518000000,9547000000,42990000000,15189000000,27801000000,None,1150000000,None,1473000000,5542000000,62102000000,23786000000,6431000000,None,1624000000,503000000,38364000000,None,22718000000,1121000000,None,23221000000,9795000000,9199000000,25914000000,19251000000,36776000000,13837000000,900000000
RTX,2012-09-30,quarterly,USD,91946000000,31685000000,6242000000,6242000000,10467000000,10610000000,58850000000,8239000000,9622000000,42776000000,15146000000,27630000000,None,None,None,1008000000,6520000000,65622000000,26452000000,6156000000,None,5291000000,5224000000,39216000000,None,23476000000,67000000,None,28700000000,405000000,9129000000,24955000000,19258000000,35219000000,13657000000,896300000
RTX,2012-06-30,quarterly,USD,74653000000,39142000000,5966000000,5966000000,8502000000,9538000000,35719000000,5717000000,9295000000,21009000000,4893000000,16116000000,None,None,None,755000000,5197000000,50690000000,19793000000,5752000000,None,271000000,210000000,31028000000,None,20511000000,61000000,None,20721000000,917000000,5360000000,22604000000,19399000000,34285000000,13393000000,893400000
RTX,2012-03-31,quarterly,USD,61724000000,27847000000,6285000000,6285000000,8366000000,8833000000,34197000000,5835000000,9687000000,19938000000,3769000000,16169000000,None,None,None,727000000,4721000000,37932000000,18330000000,5281000000,None,300000000,221000000,19710000000,None,9570000000,79000000,None,9791000000,771000000,4934000000,22492000000,19400000000,33389000000,13504000000,890900000
RTX,2011-12-31,quarterly,USD,61452000000,25758000000,5960000000,5960000000,7797000000,9546000000,34659000000,6201000000,9779000000,21861000000,3918000000,17943000000,None,None,None,793000000,4210000000,38274000000,18616000000,5570000000,None,759000000,630000000,19658000000,None,9630000000,129000000,None,10260000000,12287000000,5150000000,21880000000,19410000000,33487000000,13293000000,888100000
RTX,2011-09-30,quarterly,USD,61948000000,26424000000,5966000000,5966000000,8617000000,9503000000,34489000000,6137000000,9905000000,21946000000,3966000000,17980000000,None,None,None,787000000,4662000000,38033000000,20064000000,5597000000,None,1863000000,1228000000,17969000000,None,10136000000,635000000,None,11364000000,12604000000,5059000000,22590000000,19412000000,32594000000,13174000000,888800000
RTX,2011-06-30,quarterly,USD,62147000000,26429000000,5396000000,5396000000,8795000000,9801000000,34659000000,6329000000,10036000000,22450000000,4141000000,18309000000,None,None,None,880000000,4156000000,38060000000,20214000000,5686000000,None,1906000000,1270000000,17846000000,None,10128000000,636000000,None,11398000000,12622000000,4826000000,22723000000,18960000000,31701000000,12878000000,892900000
RTX,2011-03-31,quarterly,USD,60664000000,25005000000,4440000000,4440000000,8827000000,9260000000,34574000000,6382000000,9924000000,22370000000,4177000000,18193000000,None,None,None,900000000,3961000000,37219000000,18916000000,5635000000,None,501000000,346000000,18303000000,None,10141000000,155000000,None,10487000000,12780000000,4734000000,22126000000,18212000000,30812000000,12627000000,898700000
RTX,2010-12-31,quarterly,USD,58493000000,23510000000,4083000000,4083000000,7766000000,8925000000,33865000000,6280000000,9634000000,21781000000,4060000000,17721000000,None,None,None,1113000000,3834000000,35844000000,17732000000,5206000000,None,279000000,116000000,18112000000,None,10173000000,163000000,None,10289000000,12247000000,4510000000,21385000000,17468000000,30191000000,12597000000,901600000
RTX,2010-09-30,quarterly,USD,60649000000,25337000000,5731000000,5731000000,8430000000,8731000000,34214000000,6148000000,9648000000,21492000000,4070000000,17422000000,None,None,None,842000000,4266000000,38078000000,19620000000,4964000000,None,2231000000,2137000000,18458000000,None,10165000000,94000000,None,12302000000,12425000000,4460000000,21254000000,16920000000,29384000000,12147000000,906000000
RTX,2010-06-30,quarterly,USD,58343000000,24401000000,4997000000,4997000000,8083000000,8881000000,32839000000,6090000000,9429000000,20813000000,3899000000,16914000000,None,None,None,816000000,3899000000,37117000000,18762000000,5057000000,None,2026000000,1422000000,18355000000,None,10643000000,604000000,None,12065000000,11679000000,4320000000,19933000000,16431000000,28569000000,12033000000,910000000
RTX,2010-03-31,quarterly,USD,58388000000,24321000000,4788000000,4788000000,8172000000,8737000000,32979000000,6335000000,9499000000,21116000000,4047000000,17069000000,None,None,None,948000000,3447000000,37087000000,18670000000,4801000000,None,1948000000,217000000,18417000000,None,None,1731000000,None,11952000000,11921000000,4314000000,19964000000,15905000000,27854000000,11761000000,914000000
RTX,2009-12-31,quarterly,USD,55762000000,23194000000,4449000000,4449000000,7509000000,8469000000,31521000000,6364000000,9313000000,19836000000,3538000000,16298000000,None,None,None,1078000000,3219000000,34374000000,17913000000,4634000000,None,1487000000,254000000,16461000000,None,9490000000,1233000000,None,9744000000,11792000000,4054000000,20066000000,15408000000,27396000000,11746000000,1381700000
RTX,2009-09-30,quarterly,USD,57577000000,23729000000,4632000000,4632000000,8086000000,8460000000,32799000000,6278000000,9197000000,19750000000,3546000000,16204000000,None,None,None,885000000,3503000000,37931000000,18200000000,4430000000,None,1703000000,943000000,19731000000,None,None,760000000,None,10432000000,12067000000,4339000000,18489000000,15090000000,26827000000,11332000000,917000000
RTX,2009-06-30,quarterly,USD,56545000000,23636000000,4016000000,4016000000,8539000000,8522000000,31880000000,6179000000,8898000000,19210000000,3456000000,15754000000,None,None,None,966000000,3040000000,38139000000,18571000000,4599000000,None,2095000000,1242000000,19568000000,None,None,853000000,None,10816000000,11877000000,4258000000,17379000000,14661000000,26133000000,11182000000,919000000
SAP,2024-12-31,annual,EUR,74122000000,21401000000,9609000000,9609000000,None,None,52721000000,None,None,2706000000,2706000000,31147000000,None,6548000000,1629000000,2682000000,None,28314000000,19079000000,None,None,None,3931000000,9234000000,1715000000,5300000000,3636000000,None,10651000000,6595000000,450000000,45440000000,None,42907000000,1229000000,1180000000
SAP,2023-12-31,annual,EUR,68335000000,20571000000,8124000000,8124000000,-187000000,None,51014000000,None,None,2505000000,2505000000,29088000000,None,5107000000,3157000000,3397000000,None,24929000000,14642000000,None,None,None,1437000000,12291000000,1621000000,6027000000,1143000000,None,8790000000,6181000000,588000000,43157000000,None,42457000000,1229000000,1180000000
SAP,2022-12-31,annual,EUR,72160000000,18570000000,9006000000,9006000000,None,None,53590000000,4934000000,None,3835000000,3835000000,33106000000,None,5626000000,856000000,3043000000,None,29308000000,17452000000,None,None,None,4333000000,11856000000,2140000000,9547000000,3984000000,None,14371000000,10696000000,706000000,40135000000,None,36368000000,1229000000,1175000000
SAP,2021-12-31,annual,EUR,71169000000,20044000000,8898000000,8898000000,588000000,None,51125000000,4975000000,None,3966000000,3966000000,31090000000,None,6275000000,2758000000,826000000,None,29646000000,16136000000,None,None,None,4167000000,13510000000,2143000000,11042000000,3760000000,None,15209000000,5958000000,62000000,38853000000,-3072000000,37022000000,1229000000,1180000000
SAP,2020-12-31,annual,EUR,58476000000,15085000000,5311000000,5311000000,None,None,43392000000,4942000000,None,3784000000,3784000000,27560000000,None,3512000000,1635000000,2005000000,None,28552000000,12868000000,None,None,None,1863000000,15684000000,2120000000,13606000000,1482000000,None,15954000000,9209000000,769000000,29713000000,-3072000000,32022000000,1229000000,1182000000
SAP,2019-12-31,annual,EUR,60229000000,15193000000,5314000000,5314000000,0,None,45037000000,5460000000,0,4491000000,4491000000,29162000000,None,2336000000,297000000,1180000000,None,29389000000,14464000000,None,None,None,3273000000,14925000000,0,11086000000,2531000000,None,16197000000,5326000000,2597000000,30764000000,-1580000000,28798000000,1229000000,1194000000
SAP,2018-12-31,annual,EUR,51491000000,16620000000,8627000000,8627000000,0,None,34871000000,3329000000,0,3227000000,3227000000,23725000000,None,1536000000,448000000,890000000,None,22614000000,10481000000,None,None,None,768000000,12133000000,0,10535000000,768000000,None,11303000000,5199000000,519000000,28832000000,-1580000000,27407000000,1229000000,1194000000
SAP,2017-12-31,annual,EUR,42497000000,11930000000,4011000000,4011000000,999999999999999999.99,None,30567000000,2754000000,0,2967000000,2967000000,21274000000,None,859000000,990000000,724000000,None,16957000000,10210000000,None,None,None,1561000000,6747000000,0,5002000000,1299000000,None,6595000000,4727000000,120000000,25509000000,-1591000000,24794000000,1229000000,1198000000
SAP,2016-12-31,annual,EUR,44354000000,11626000000,3702000000,3702000000,17988051673766,None,32728000000,2434000000,0,3786000000,3786000000,23311000000,None,990000000,1124000000,587000000,None,17972000000,9734000000,None,None,None,1813000000,8238000000,0,6450000000,1430000000,None,8294000000,4198000000,116000000,26361000000,-142221908229180,22287000000,1229000000,1199000000
SAP,2015-12-31,annual,EUR,41390000000,9739000000,3411000000,3411000000,361000000,None,31651000000,2308861859.25,0,4280000000,4280000000,22689000000,None,1019765421.37,27000000,122000000,None,18095000000,7867000000,None,None,None,567000000,10228000000,0,9370112945.27,615768896.61,None,9195000000,4296000000,0,23267000000,-44429941918124000,20044000000,1229000000,1198000000
SAP,2014-12-31,annual,EUR,38374000000,8942000000,3348000000,3348000000,108909000,None,29432000000,2543630000,None,4608000000,4608000000,20831000000,None,645000000,658000000,433000000,None,18780000000,9767000000,None,None,None,3801000000,9013000000,None,10807403000,2155000000,None,11542000000,3279000000,None,19500000000,-1481162000,18311000000,1229000000,1198000000
SAP,2013-12-31,annual,EUR,27094000000,7352000000,2748000000,2748000000,319000000,None,19741000000,2507778000,None,2956000000,2956000000,13688000000,None,358000000,38000000,58000000,None,11046000000,6347000000,None,None,None,586000000,4699000000,None,5073428000,4268000000,None,4268000000,3633000000,None,16040000000,-1763712000,16258000000,1229000000,1195000000
SAP,2012-12-31,annual,EUR,26870000000,7033000000,2475000000,2475000000,59000000,None,19836000000,2252169000,None,3234000000,3234000000,13274000000,None,None,154000000,332000000,None,12696000000,6689000000,None,None,None,802000000,6007000000,None,5768875000,None,None,5247000000,3593000000,None,14166000000,-1762968000,13976000000,1229000000,1192000000
SAP,2011-12-31,annual,EUR,23225000000,9669000000,4965000000,4965000000,11000000,None,13556000000,2012112000,None,2024000000,2024000000,8709000000,None,None,817000000,288000000,None,10518000000,6266000000,None,None,None,1331000000,4252000000,None,3675251000,None,None,4256000000,2952000000,None,12699000000,-1786382000,12466000000,1228000000,1190000000
SAP,2010-12-31,annual,EUR,20718000000,7143000000,3518000000,3518000000,12000000,None,13575000000,1922678000,None,2376000000,2376000000,8378000000,None,None,158000000,180000000,None,10944000000,5133000000,None,None,None,1000000,5811000000,None,5782630000,None,None,50000000,3313000000,None,9757000000,-1833776000,9769000000,1628106000,1188000000
SAP,2009-12-31,annual,EUR,13863000000,5542000000,1883000000,1883000000,11000000,None,8321000000,1964917000,None,884000000,884000000,5034000000,None,None,400000000,718000000,None,5268000000,3520000000,None,None,None,148000000,1748000000,None,1001807000,None,None,148000000,2275000000,None,8574000000,-1891824000,8902000000,1757103000,1188000000
SAP,2008-12-31,annual,EUR,14195116740,5781200320,1276490180,1276490180,9338420,None,8413916420,1955620000,None,1127075460,1127075460,5008266480,None,None,382156880,225558760,None,6962151280,5832920800,None,None,None,2573812220,1129230480,None,2784000,None,None,2609729220,2110482920,None,7230810440,-1895768000,7707788200,1706469000,1191000000
SAP,2007-12-31,annual,EUR,10382700060,6418371460,1610422760,1610422760,4801090,None,3964328600,1921755000,None,403977430,403977430,1425237860,None,None,598764510,211933830,None,3868306800,3204384640,None,None,None,25377190,663922160,None,2921000,None,None,27434800,1984907780,None,6513707390,-2532160000,7170084980,1819534000,1210000000
SAP,2006-12-31,annual,EUR,9502009959,6323595121,2398547252,2398547252,3976357,None,3178414838,1591816000,None,262561558,262561558,987510257,None,None,930878991,367303865,None,3357169821,2773048415,None,None,None,24555975,584121405,None,2130000,None,None,26169854,1733384082,None,6135385682,-2298667000,6594304119,1672769000,1232318475
SAP,2005-12-31,annual,EUR,9055862204,6324288013,3211132139,3211132139,19360872,None,2731574190,1296658000,None,765661679,765661679,741956000,None,None,209405766,635071407,None,3270404389,1361248084,None,None,None,24281511,1909156304,None,8203000,None,None,31203164,430713771,None,5777848892,-918132000,5981641685,316217735,1251181593
SAP,2024-12-31,quarterly,EUR,74122000000,21401000000,9609000000,9609000000,None,None,52721000000,None,None,2706000000,2706000000,31147000000,None,6548000000,1629000000,2682000000,None,28314000000,19079000000,None,None,None,3931000000,9234000000,1715000000,5300000000,3636000000,None,10651000000,6595000000,450000000,45440000000,None,42907000000,1229000000,1176000000
SAP,2024-09-30,quarterly,EUR,69648000000,20506000000,10005000000,10005000000,None,None,49142000000,None,None,2708000000,2708000000,29487000000,None,6145000000,2067000000,2436000000,None,28181000000,18655000000,None,None,None,3864000000,9526000000,None,None,None,None,10903000000,6368000000,799000000,41212000000,None,41424000000,1229000000,1178000000
SAP,2024-06-30,quarterly,EUR,70378000000,20896000000,7870000000,7870000000,None,None,49482000000,None,None,2365000000,2365000000,29777000000,None,6109000000,3808000000,2531000000,None,28437000000,18662000000,None,None,None,2038000000,9775000000,None,None,None,None,8731000000,6576000000,850000000,41652000000,None,39953000000,1229000000,1169000000
SAP,2024-03-31,quarterly,EUR,72915000000,23796000000,9295000000,9295000000,None,None,49119000000,None,None,2449000000,2449000000,29558000000,None,5687000000,4312000000,2394000000,None,29579000000,19078000000,None,None,None,1659000000,10501000000,None,None,None,None,9599000000,6876000000,1015000000,43079000000,None,41630000000,1229000000,1179000000
SAP,2023-12-31,quarterly,EUR,70339000000,19325000000,8124000000,8124000000,None,None,51014000000,None,None,2505000000,2505000000,29088000000,None,5107000000,3157000000,3397000000,None,26933000000,14642000000,None,None,None,1437000000,12291000000,1621000000,6027000000,1143000000,None,8790000000,11156000000,588000000,43157000000,None,42457000000,1229000000,1178000000
SAP,2023-09-30,quarterly,EUR,68011000000,20817000000,9378000000,9378000000,None,None,47194000000,4402000000,None,2190000000,2190000000,29144000000,None,5631000000,3050000000,2374000000,None,24771000000,13391000000,None,None,None,1640000000,11380000000,None,9228000000,None,None,10868000000,4877000000,626000000,42959000000,None,41102000000,1229000000,1180000000
SAP,2023-06-30,quarterly,EUR,69719000000,22990000000,14142000000,14142000000,None,None,46730000000,4361000000,None,2259000000,2259000000,28581000000,None,5513000000,480000000,2371000000,None,27490000000,16176000000,None,None,None,3068000000,11314000000,None,6975000000,None,None,12237000000,4781000000,677000000,41946000000,None,40225000000,1229000000,1180000000
SAP,2023-03-31,quarterly,EUR,73533000000,26507000000,8766000000,8766000000,7385000000,None,47026000000,4465000000,None,2349000000,2349000000,28563000000,None,5498000000,1124000000,2241000000,None,30537000000,18849000000,None,None,None,3689000000,11688000000,None,9239000000,None,None,12928000000,6006000000,970000000,40250000000,None,36866000000,1229000000,1174000000
SAP,2022-12-31,quarterly,EUR,72160000000,18570000000,9006000000,9006000000,7385000000,None,53590000000,4934000000,None,3835000000,3835000000,33106000000,None,5626000000,856000000,2153000000,None,29308000000,17452000000,None,None,None,4824000000,11856000000,2140000000,9547000000,3984000000,None,14371000000,5165000000,706000000,40135000000,None,36368000000,1229000000,1172000000
SAP,2022-09-30,quarterly,EUR,78234000000,20839000000,7340000000,7340000000,None,None,57395000000,5032000000,None,4328000000,4328000000,35699000000,None,6921000000,1482000000,2235000000,None,32188000000,20233000000,None,None,None,8579000000,11955000000,None,9565000000,None,None,18144000000,4241000000,611000000,42950000000,None,35764000000,1229000000,1173000000
SAP,2022-06-30,quarterly,EUR,75575000000,20121000000,7492000000,7492000000,None,None,55454000000,4996000000,None,4295000000,4295000000,33913000000,None,6920000000,987000000,2112000000,None,32788000000,20894000000,None,None,None,8150000000,11894000000,None,7208000000,None,None,17665000000,3922000000,657000000,39844000000,None,35109000000,1229000000,1174000000
SAP,2022-03-31,quarterly,EUR,76374000000,23367000000,8942000000,8942000000,None,None,53007000000,4991000000,None,4032000000,4032000000,32159000000,None,6597000000,2544000000,1888000000,None,33756000000,21027000000,None,None,None,7143000000,12729000000,None,10070000000,None,None,17213000000,4561000000,1053000000,39850000000,None,37661000000,1229000000,1178000000
SAP,2021-12-31,quarterly,EUR,71169000000,20044000000,8898000000,8898000000,588000000,None,51125000000,4975000000,None,3966000000,3966000000,31090000000,None,6275000000,2758000000,826000000,None,29646000000,16136000000,None,None,None,4167000000,13510000000,2143000000,11042000000,3760000000,None,15209000000,5958000000,62000000,38853000000,-3072000000,37022000000,1229000000,1179579340
SAP,2021-09-30,quarterly,EUR,65030000000,16927000000,7943000000,7943000000,None,None,48103000000,4834000000,None,3810000000,3810000000,29654000000,None,5789000000,1557000000,1640000000,None,28206000000,14511000000,None,None,None,4205000000,13695000000,None,11342000000,None,None,15547000000,4318000000,723000000,35203000000,-3072000000,34492000000,1229000000,1180000000
SAP,2021-06-30,quarterly,EUR,63095000000,16502000000,7764000000,7764000000,None,None,46593000000,4827000000,None,3928000000,3928000000,29049000000,None,4945000000,879000000,1572000000,None,28973000000,15362000000,None,None,None,4262000000,13611000000,None,9639000000,None,None,15634000000,3849000000,675000000,32630000000,-3072000000,33111000000,1229000000,1180000000
SAP,2021-03-31,quarterly,EUR,66495000000,20078000000,10332000000,10332000000,None,None,46417000000,4947000000,None,4082000000,4082000000,29374000000,None,4163000000,1413000000,1434000000,None,31659000000,16786000000,None,None,None,4594000000,14873000000,None,12369000000,None,None,16963000000,4189000000,945000000,33558000000,-3072000000,33930000000,1229000000,1215909091
SAP,2020-12-31,quarterly,EUR,58476000000,15085000000,5311000000,5311000000,None,None,43392000000,4942000000,None,3784000000,3784000000,27560000000,None,3512000000,1635000000,1334000000,None,28552000000,12868000000,None,None,None,2348000000,15684000000,None,13606000000,1482000000,None,15954000000,5157000000,769000000,29713000000,-3072000000,32022000000,1229000000,1182000000
SAP,2020-09-30,quarterly,EUR,59278000000,15617000000,7434000000,7434000000,None,None,43661000000,5114000000,None,3843000000,3843000000,28184000000,None,3201000000,530000000,1372000000,None,29909000000,13810000000,None,None,None,3867000000,16099000000,None,14144000000,None,None,18011000000,4427000000,718000000,29189000000,-3072000000,30103000000,1229000000,1180000000
SAP,2020-06-30,quarterly,EUR,60709000000,16043000000,6205000000,6205000000,None,None,44666000000,5272000000,None,4158000000,4158000000,29214000000,None,2595000000,1419000000,1359000000,None,31638000000,15300000000,None,None,None,4066000000,16338000000,None,12705000000,None,None,18565000000,4132000000,603000000,28982000000,-3072000000,28529000000,1229000000,1180000000
SAP,2020-03-31,quarterly,EUR,62947000000,17333000000,7816000000,7816000000,0,None,45614000000,5383000000,0,4400000000,4400000000,29731000000,None,2499000000,358000000,1251000000,None,32177000000,17467000000,None,None,None,5142000000,14710000000,0,12507000000,0,None,17649000000,4141000000,797000000,30697000000,-3072000000,29593000000,1229000000,1191000000
SAP,2019-12-31,quarterly,EUR,60229000000,15193000000,5314000000,5314000000,0,None,45037000000,5460000000,0,4491000000,4491000000,29162000000,None,2336000000,297000000,1180000000,None,29389000000,14464000000,None,None,None,3273000000,14925000000,0,11086000000,2531000000,None,16197000000,5326000000,2597000000,30764000000,-1580000000,28798000000,1229000000,1194000000
SAP,2019-09-30,quarterly,EUR,59800000000,14085000000,5525000000,5525000000,0,None,45715000000,5449000000,0,4736000000,4736000000,29833000000,None,2443000000,328000000,1307000000,None,29572000000,13884000000,None,None,None,2791000000,15688000000,0,13649000000,6602358575.30,None,16440000000,5183000000,726000000,30159000000,-1580000000,27215000000,1229000000,1194000000
SAP,2019-06-30,quarterly,EUR,57707000000,13551000000,5168000000,5168000000,0,None,44156000000,5405000000,0,4730000000,4730000000,28801000000,None,1990000000,402000000,1211000000,None,30066000000,14213000000,None,None,None,2183000000,15853000000,0,12342000000,4879035852.15,None,16250000000,5000000000,676000000,27581000000,-1580000000,25972000000,1229000000,1194000000
SAP,2019-03-31,quarterly,EUR,60596000000,16062000000,7332000000,7332000000,0,None,44534000000,6944486007.69,0,4953000000,4953000000,29074000000,None,1768000000,591000000,1045000000,None,31368000000,14650000000,None,None,None,1618000000,16718000000,0,46310072409.64,0,None,164822944418.56,5322000000,814000000,29177000000,-3521963175.87,27211000000,1229000000,1194000000
SAP,2018-12-31,quarterly,EUR,51491000000,16620000000,8627000000,8627000000,0,None,34871000000,5024156987.18,0,3227000000,3227000000,23725000000,None,1931787606.96,448000000,890000000,None,22614000000,10481000000,None,None,None,768000000,12133000000,0,15899517530.78,1159072564.18,None,21687447801.89,5199000000,0,28832000000,-999999999999999999.99,27407000000,1229000000,1194000000
SAP,2018-09-30,quarterly,EUR,45646000000,11391000000,4507000000,4507000000,0,None,34255000000,3959249826.35,0,3258000000,3258000000,23510000000,None,1691363741.61,484000000,1025000000,None,18639000000,10094000000,None,None,None,1123000000,8545000000,0,7874507987.96,1300069460.52,None,7925000000,4122000000,0,26964000000,-188698664188530000,25769000000,1229000000,1194000000
SAP,2018-06-30,quarterly,EUR,45481000000,11448000000,4515000000,4515000000,0,None,34034000000,3822160148.98,0,3383000000,3383000000,23377000000,None,1629422718.81,396000000,1006000000,None,19623000000,11437000000,None,None,None,1166000000,8186000000,0,7575651769.09,1357076350.09,None,7675000000,4229000000,0,25814000000,-1703771822250.10,24739000000,1229000000,1194000000
SAP,2018-03-31,quarterly,EUR,45473000000,15079000000,7598000000,7598000000,None,None,30393000000,3750208000,None,2838000000,2838000000,20854000000,None,1158000000,858000000,849000000,None,19786000000,11430000000,None,None,None,1594000000,8356000000,None,7982128000,1594000000,None,8073000000,3729000000,None,25657000000,-1960112000,25744000000,1229000000,1194000000
SAP,2017-12-31,quarterly,EUR,42497000000,11930000000,4011000000,4011000000,239238000,None,30567000000,3566927000,None,2967000000,2967000000,21274000000,None,859000000,990000000,724000000,None,16957000000,10210000000,None,None,None,1561000000,6747000000,None,6013404000,1298000000,None,6595000000,4727000000,None,25509000000,-1912700000,24794000000,1229000000,1194000000
SAP,2017-09-30,quarterly,EUR,41430000000,11219000000,4220000000,4220000000,None,None,30212000000,3314728000,None,3038000000,3038000000,21353000000,None,1233000000,1013000000,756000000,None,17060000000,9507000000,None,None,None,1289000000,7553000000,None,6864534000,5811000000,None,7100000000,3598000000,None,24369000000,-1629013000,22992000000,1229000000,1198000000
SAP,2017-06-30,quarterly,EUR,42900000000,11638000000,4236000000,4236000000,None,None,31263000000,3102651000,None,3273000000,3273000000,21949000000,None,1497000000,868000000,751000000,None,18375000000,10318000000,None,None,None,542000000,8057000000,None,7103347000,6767000000,None,6767000000,3736000000,None,24518000000,-1244940000,22004000000,1229000000,1200000000
SAP,2017-03-31,quarterly,EUR,47724000000,15147000000,5937000000,5937000000,None,None,32578000000,2802875000,None,3638000000,3638000000,23092000000,None,1447000000,1545000000,775000000,None,20957000000,12649000000,None,None,None,1775000000,8308000000,None,6903419000,8229000000,None,8229000000,3476000000,None,26736000000,-1175710000,22826000000,1229000000,1199000000
SAP,2016-12-31,quarterly,EUR,44354000000,11626000000,3702000000,3702000000,146673000,None,32728000000,2722416000,None,3786000000,3786000000,23311000000,None,990000000,1124000000,587000000,None,17972000000,9734000000,None,None,None,1813000000,8238000000,None,6804985000,1430000000,None,8294000000,4198000000,None,26361000000,-1159665000,22287000000,1229000000,1199000000
SAP,2016-09-30,quarterly,EUR,41601000000,10374000000,4112000000,4112000000,None,None,31227000000,2666777000,None,3730000000,3730000000,22276000000,None,1411000000,501000000,637000000,None,17837000000,8949000000,None,None,None,1269000000,8888000000,None,8145303000,7248000000,None,8517000000,3193000000,None,23742000000,-1237304000,20785000000,1229000000,1199000000
SAP,2016-06-30,quarterly,EUR,41788000000,10549000000,4206000000,4206000000,None,None,31239000000,2519709000,None,3884000000,3884000000,22354000000,None,1278000000,386000000,636000000,None,18824000000,8574000000,None,None,None,16000000,10250000000,None,9569157000,8688000000,None,8688000000,3041000000,None,22938000000,-1228965000,20054000000,1229000000,1198000000
SAP,2016-03-31,quarterly,EUR,42884000000,12368000000,5743000000,5743000000,None,None,30516000000,2479603000,None,3954000000,3954000000,21922000000,None,None,360000000,550000000,None,19964000000,9708000000,None,None,None,828000000,10256000000,None,9840960000,None,None,9468000000,2661000000,None,22892000000,-1275680000,20621000000,1229000000,1199000000
SAP,2015-12-31,quarterly,EUR,41390000000,9739000000,3411000000,3411000000,361000000,None,31651000000,2380293000,None,4280000000,4280000000,22689000000,None,939000000,27000000,122000000,None,18095000000,7867000000,None,None,None,567000000,10228000000,None,9370231000,567000000,None,9195000000,4296000000,None,23267000000,-1220552000,20044000000,1229000000,1199000000
SAP,2015-09-30,quarterly,EUR,40657000000,9618000000,3844000000,3844000000,None,None,31039000000,2368576000,None,4353000000,4353000000,22231000000,None,None,921000000,530000000,None,19116000000,8595000000,None,None,None,1366000000,10521000000,None,10112773000,None,None,10427000000,3300000000,None,21513000000,-1259074000,18778000000,1229000000,1198000000
SAP,2015-06-30,quarterly,EUR,40944000000,9710000000,3923000000,3923000000,76000000,None,31233000000,2392533000,None,4557000000,4557000000,22157000000,None,None,67000000,633000000,None,20141000000,9769000000,None,None,None,1367000000,10372000000,None,10064254000,None,None,10391000000,3217000000,None,20772000000,-1263748000,17883000000,1229000000,1198000000
SAP,2015-03-31,quarterly,EUR,43931000000,11855000000,4635000000,4635000000,None,None,32076000000,2345834000,None,4895000000,4895000000,22838000000,None,None,959000000,484000000,None,21629000000,10954000000,None,None,None,1883000000,10675000000,None,9883868000,None,None,11165000000,2581000000,None,22209000000,-1310402000,18722000000,1229000000,1198000000
SAP,2014-12-31,quarterly,EUR,38507000000,8980000000,3328000000,3328000000,671000000,None,29527000000,2543630000,None,4608000000,4608000000,20945000000,None,645000000,41000000,122000000,None,18909000000,8544000000,None,None,None,2154000000,10365000000,None,10807403000,2155000000,None,11084000000,3841000000,None,19504000000,-1481162000,18317000000,1229000000,1195000000
SAP,2014-09-30,quarterly,EUR,29593000000,8001000000,3354000000,3354000000,None,None,21592000000,2419525000,None,2953000000,2953000000,15088000000,None,None,461000000,471000000,None,11864000000,7048000000,None,None,None,744000000,4816000000,None,4943862000,None,None,4704000000,2840000000,None,17721000000,-1551981000,17025000000,1229000000,1198000000
SAP,2014-06-30,quarterly,EUR,28226000000,7610000000,3123000000,3123000000,125000000,None,20616000000,2528543000,None,2907000000,2907000000,14380000000,None,None,30000000,470000000,None,12072000000,7385000000,None,None,None,500000000,4687000000,None,5131012000,None,None,4248000000,2735000000,None,16147000000,-1689346000,16156000000,1229000000,1197000000
SAP,2014-03-31,quarterly,EUR,29349000000,9664000000,4513000000,4513000000,None,None,19685000000,2523946000,None,2824000000,2824000000,13694000000,None,None,705000000,432000000,None,12733000000,7990000000,None,None,None,762000000,4743000000,None,5109889000,None,None,4528000000,2292000000,None,16609000000,-1757945000,16794000000,1229000000,1196000000
SAP,2013-12-31,quarterly,EUR,27094000000,7352000000,2748000000,2748000000,319000000,None,19741000000,2507778000,None,2956000000,2956000000,13688000000,None,358000000,38000000,58000000,None,11046000000,6347000000,None,None,None,586000000,4699000000,None,5073428000,4268000000,None,4268000000,3633000000,None,16040000000,-1763712000,16258000000,1229000000,1196000000
SAP,2013-09-30,quarterly,EUR,27534000000,7197000000,3255000000,3255000000,None,None,20336000000,2397049000,None,3108000000,3108000000,13876000000,None,None,221000000,413000000,None,12618000000,7431000000,None,None,None,1748000000,5187000000,None,5141947000,None,None,5547000000,2655000000,None,14907000000,-1737894000,14973000000,1229000000,1195000000
